# BUSCO version is: 5.4.3 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3331at4891	Complete	8368	2744	4999	-	1155.3	647	https://v10-1.orthodb.org/?query=3331at4891	ABC transporter, conserved site
3360at4891	Complete	9496	1367	5749	-	635.7	766	https://v10-1.orthodb.org/?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	8596	1653	4376	+	623.2	549	https://v10-1.orthodb.org/?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	8400	3245	5209	+	704.0	472	https://v10-1.orthodb.org/?query=3388at4891	tRNA (C5-cytosine) methyltransferase, NCL1
3395at4891	Complete	9688	31741	35070	-	279.0	406	https://v10-1.orthodb.org/?query=3395at4891	WD40 repeat
3397at4891	Complete	9230	7506	10241	+	425.3	575	https://v10-1.orthodb.org/?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	8928	244	2727	+	334.7	424	https://v10-1.orthodb.org/?query=3404at4891	PH-like domain superfamily
3426at4891	Complete	8852	1528	4338	+	507.7	465	https://v10-1.orthodb.org/?query=3426at4891	DNA polymerase, Y-family, little finger domain
3439at4891	Duplicated	9086	4738	7263	-	868.5	565	https://v10-1.orthodb.org/?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	9538	17647	20328	-	867.4	575	https://v10-1.orthodb.org/?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	9446	7760	10327	-	658.3	519	https://v10-1.orthodb.org/?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	9400	11382	13646	-	1222.5	635	https://v10-1.orthodb.org/?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	8786	5171	8173	+	1407.0	812	https://v10-1.orthodb.org/?query=3487at4891	PIN domain
3494at4891	Complete	9166	8271	10511	-	409.8	371	https://v10-1.orthodb.org/?query=3494at4891	Actin-related protein 8
3496at4891	Complete	9452	13582	16065	+	1146.3	698	https://v10-1.orthodb.org/?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	9682	21958	25107	+	966.6	701	https://v10-1.orthodb.org/?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	9720	1479	3764	+	900.3	587	https://v10-1.orthodb.org/?query=3548at4891	Mir domain superfamily
3559at4891	Complete	9698	2281	4899	+	447.0	533	https://v10-1.orthodb.org/?query=3559at4891	POPLD domain
3574at4891	Complete	9700	26630	30934	+	896.3	1035	https://v10-1.orthodb.org/?query=3574at4891	tRNA (guanine-N1-)-methyltransferase, N-terminal
3577at4891	Complete	8668	3836	7048	-	1027.3	535	https://v10-1.orthodb.org/?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	9090	667	2817	+	1097.7	593	https://v10-1.orthodb.org/?query=3593at4891	Glutamine amidotransferase type 2 domain
3596at4891	Complete	9712	31836	34127	+	719.7	523	https://v10-1.orthodb.org/?query=3596at4891	Tetratricopeptide repeat
3606at4891	Complete	9128	10043	12433	+	796.6	578	https://v10-1.orthodb.org/?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	8602	144	3236	+	727.2	609	https://v10-1.orthodb.org/?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	8906	738	3590	-	679.4	543	https://v10-1.orthodb.org/?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	8828	2402	4591	-	863.7	600	https://v10-1.orthodb.org/?query=3764at4891	Actin family
3773at4891	Complete	9388	13350	15860	+	751.1	517	https://v10-1.orthodb.org/?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	9348	2005	4062	+	971.3	543	https://v10-1.orthodb.org/?query=3798at4891	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain
3802at4891	Complete	8836	747	3173	-	1212.6	661	https://v10-1.orthodb.org/?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	9618	22195	24771	-	360.1	421	https://v10-1.orthodb.org/?query=3806at4891	Cleavage and polyadenylation specificity factor 2, C-terminal
3824at4891	Complete	9186	213	2513	+	839.5	591	https://v10-1.orthodb.org/?query=3824at4891	Sda1
3845at4891	Complete	9708	8944	11955	-	798.1	731	https://v10-1.orthodb.org/?query=3845at4891	Ribosomal protein S5 domain 2-type fold
3849at4891	Complete	9206	9080	11395	+	487.2	449	https://v10-1.orthodb.org/?query=3849at4891	Para-aminobenzoate synthase
3853at4891	Complete	9684	10403	13477	+	1076.7	847	https://v10-1.orthodb.org/?query=3853at4891	Importin-beta, N-terminal domain
3892at4891	Complete	8688	2314	5250	+	375.7	553	https://v10-1.orthodb.org/?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	9540	4459	6258	-	682.4	428	https://v10-1.orthodb.org/?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	8316	122	2941	+	557.4	544	https://v10-1.orthodb.org/?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	9724	58009	60297	-	172.6	254	https://v10-1.orthodb.org/?query=3981at4891	BRCT domain
3988at4891	Complete	9584	15473	17584	+	1120.2	616	https://v10-1.orthodb.org/?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	9408	14507	16660	-	942.4	521	https://v10-1.orthodb.org/?query=4017at4891	VTC domain
4022at4891	Complete	8738	4601	6784	-	439.2	586	https://v10-1.orthodb.org/?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	9584	13305	14963	-	805.6	457	https://v10-1.orthodb.org/?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	9346	6154	8214	-	565.8	441	https://v10-1.orthodb.org/?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	9414	5725	7674	+	423.9	444	https://v10-1.orthodb.org/?query=4037at4891	Tetratricopeptide-like helical domain superfamily
4064at4891	Complete	8520	910	3858	-	799.8	625	https://v10-1.orthodb.org/?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	9236	10222	13242	+	709.0	696	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	9462	10929	14027	+	731.5	674	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	8340	2330	4063	+	767.5	443	https://v10-1.orthodb.org/?query=4125at4891	Armadillo
4151at4891	Complete	9558	334	3120	-	564.0	550	https://v10-1.orthodb.org/?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	8380	1939	5175	+	344.5	524	https://v10-1.orthodb.org/?query=4175at4891	Armadillo-type fold
4206at4891	Complete	9126	8755	11505	-	1299.0	742	https://v10-1.orthodb.org/?query=4206at4891	WD40 repeat
4254at4891	Complete	7850	145	2607	-	472.4	531	https://v10-1.orthodb.org/?query=4254at4891	Vps53, C-terminal
4259at4891	Duplicated	9446	10779	13883	-	1066.2	679	https://v10-1.orthodb.org/?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	9590	10785	13946	+	1082.9	664	https://v10-1.orthodb.org/?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	9330	5451	8486	-	361.9	554	https://v10-1.orthodb.org/?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	9332	9525	11471	+	561.1	376	https://v10-1.orthodb.org/?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	9352	14667	17009	-	636.0	389	https://v10-1.orthodb.org/?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	9674	371	2929	-	826.6	529	https://v10-1.orthodb.org/?query=4281at4891	SAC domain
4310at4891	Complete	8868	3140	6040	-	493.6	529	https://v10-1.orthodb.org/?query=4310at4891	Peptidase M28
4316at4891	Complete	8054	10	2268	-	547.5	445	https://v10-1.orthodb.org/?query=4316at4891	SurE-like phosphatase/nucleotidase superfamily
4322at4891	Complete	9536	7013	9865	+	723.2	563	https://v10-1.orthodb.org/?query=4322at4891	SANT/Myb domain
4326at4891	Complete	9288	11014	13998	-	1075.0	721	https://v10-1.orthodb.org/?query=4326at4891	Helicase, C-terminal
4330at4891	Complete	8204	164	2284	-	865.5	604	https://v10-1.orthodb.org/?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	9664	24822	26699	-	522.8	445	https://v10-1.orthodb.org/?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	9546	7543	10452	-	366.2	462	https://v10-1.orthodb.org/?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	9236	2799	5912	+	837.3	692	https://v10-1.orthodb.org/?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	9656	3033	4910	-	792.7	509	https://v10-1.orthodb.org/?query=4356at4891	p-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	9642	27390	29384	-	700.7	461	https://v10-1.orthodb.org/?query=4360at4891	AMP-binding, conserved site
4361at4891	Complete	8694	2670	4910	+	963.7	513	https://v10-1.orthodb.org/?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	9076	6532	11217	-	737.0	921	https://v10-1.orthodb.org/?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	9256	4956	6728	-	809.6	490	https://v10-1.orthodb.org/?query=4369at4891	Phospholipid
4373at4891	Complete	9548	6027	8918	+	1214.3	744	https://v10-1.orthodb.org/?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	9188	315	3218	+	1025.1	602	https://v10-1.orthodb.org/?query=4400at4891	DNA helicase
4402at4891	Complete	8700	145	3891	+	100.5	360	https://v10-1.orthodb.org/?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	7740	68	2137	+	636.2	470	https://v10-1.orthodb.org/?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	9520	9256	12108	-	536.7	488	https://v10-1.orthodb.org/?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	8982	6288	10535	-	830.3	1232	https://v10-1.orthodb.org/?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	9608	18333	19979	+	1019.4	484	https://v10-1.orthodb.org/?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	8506	2332	4293	+	1044.1	512	https://v10-1.orthodb.org/?query=4476at4891	Heat shock protein 70 family
4476at4891	Duplicated	9188	8052	9938	+	971.1	511	https://v10-1.orthodb.org/?query=4476at4891	Heat shock protein 70 family
4478at4891	Complete	9416	10493	12400	-	759.5	467	https://v10-1.orthodb.org/?query=4478at4891	FAD/NAD(P)-binding domain superfamily
4484at4891	Complete	9102	7032	9248	-	792.9	507	https://v10-1.orthodb.org/?query=4484at4891	DNA ligase
4490at4891	Complete	8974	7891	10245	+	627.3	524	https://v10-1.orthodb.org/?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	8960	8033	9961	-	725.3	448	https://v10-1.orthodb.org/?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	9672	4616	7525	+	715.8	723	https://v10-1.orthodb.org/?query=4513at4891	Exportin-1/Importin-beta-like
4544at4891	Complete	8626	2959	6072	-	736.7	592	https://v10-1.orthodb.org/?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	8430	1772	4627	-	1024.6	735	https://v10-1.orthodb.org/?query=4545at4891	Frag1/DRAM/Sfk1
4561at4891	Complete	8838	3205	5325	-	770.8	610	https://v10-1.orthodb.org/?query=4561at4891	Digestive organ expansion factor, predicted
4581at4891	Complete	9244	5710	7539	-	1078.8	540	https://v10-1.orthodb.org/?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	9248	5769	7673	-	937.8	522	https://v10-1.orthodb.org/?query=4590at4891	EF-hand domain
4591at4891	Complete	9372	1417	4422	+	1217.4	819	https://v10-1.orthodb.org/?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	9138	5514	8171	+	634.8	509	https://v10-1.orthodb.org/?query=4598at4891	Serine/threonine-protein kinase, active site
4609at4891	Complete	8464	699	3221	+	1048.7	682	https://v10-1.orthodb.org/?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	9644	6544	8571	+	474.9	535	https://v10-1.orthodb.org/?query=4661at4891	Thioredoxin domain
4664at4891	Complete	9714	41305	43905	-	923.0	704	https://v10-1.orthodb.org/?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	9374	262	2664	+	990.5	634	https://v10-1.orthodb.org/?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	9706	26405	29479	+	752.3	771	https://v10-1.orthodb.org/?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	8796	4903	8187	-	216.5	485	https://v10-1.orthodb.org/?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	9336	200	2539	-	492.1	482	https://v10-1.orthodb.org/?query=4795at4891	Ubiquitinyl hydrolase
4846at4891	Complete	9598	14165	16090	+	535.6	481	https://v10-1.orthodb.org/?query=4846at4891	Translation initiation factor 2A
4848at4891	Complete	9456	15679	17808	-	746.3	612	https://v10-1.orthodb.org/?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	7756	525	2429	+	856.4	495	https://v10-1.orthodb.org/?query=4850at4891	Malic enzyme
4853at4891	Complete	9436	3117	4088	-	192.2	190	https://v10-1.orthodb.org/?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	8824	1071	4259	+	405.7	541	https://v10-1.orthodb.org/?query=4865at4891	STAG
4918at4891	Complete	9688	23815	26706	+	990.7	714	https://v10-1.orthodb.org/?query=4918at4891	DNA mismatch repair protein MutS, core
4939at4891	Complete	9500	2898	4913	-	859.9	509	https://v10-1.orthodb.org/?query=4939at4891	Histone deacetylase
4952at4891	Complete	9542	2124	3773	+	905.2	462	https://v10-1.orthodb.org/?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	8422	149	1816	+	923.7	492	https://v10-1.orthodb.org/?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	9100	8393	11794	+	702.2	557	https://v10-1.orthodb.org/?query=5040at4891	Phosphatidylserine decarboxylase
5053at4891	Complete	9436	11551	13908	-	846.6	650	https://v10-1.orthodb.org/?query=5053at4891	AARP2CN
5096at4891	Complete	9354	327	2387	+	940.0	508	https://v10-1.orthodb.org/?query=5096at4891	Acetolactate synthase
5123at4891	Complete	9472	2088	5378	-	858.5	636	https://v10-1.orthodb.org/?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	8402	1678	3540	+	647.0	434	https://v10-1.orthodb.org/?query=5148at4891	Replication factor A, C-terminal
5157at4891	Complete	9560	12183	14849	-	586.8	604	https://v10-1.orthodb.org/?query=5157at4891	Vacuolar protein sorting-associated protein 54, C-terminal
5183at4891	Complete	9546	3401	5446	-	449.7	483	https://v10-1.orthodb.org/?query=5183at4891	Sec1-like protein
5188at4891	Complete	9366	7401	9641	+	478.9	476	https://v10-1.orthodb.org/?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	9148	2424	4730	-	584.3	444	https://v10-1.orthodb.org/?query=5189at4891	Histidine kinase/HSP90-like ATPase
5194at4891	Complete	8676	3787	6231	+	712.2	617	https://v10-1.orthodb.org/?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	7566	96	1814	-	791.5	470	https://v10-1.orthodb.org/?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	8688	5638	7440	+	1092.8	541	https://v10-1.orthodb.org/?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	8766	6310	8124	+	1092.9	559	https://v10-1.orthodb.org/?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	9666	26637	28835	-	703.9	543	https://v10-1.orthodb.org/?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	8502	92	2335	-	446.8	505	https://v10-1.orthodb.org/?query=5351at4891	ER membrane protein complex subunit 1
5370at4891	Complete	9662	27372	29006	+	655.4	417	https://v10-1.orthodb.org/?query=5370at4891	WD40-repeat-containing domain
5371at4891	Complete	9018	8533	10704	-	431.8	268	https://v10-1.orthodb.org/?query=5371at4891	Protein kinase domain
5384at4891	Complete	9072	3079	5844	+	305.1	391	https://v10-1.orthodb.org/?query=5384at4891	Far11/STRP, C-terminal
5443at4891	Complete	9606	18941	21196	+	481.3	417	https://v10-1.orthodb.org/?query=5443at4891	WD40-repeat-containing domain
5457at4891	Complete	9726	56335	59013	+	836.7	542	https://v10-1.orthodb.org/?query=5457at4891	Aminoacyl-tRNA synthetase, class Ia
5475at4891	Complete	8254	2368	4431	+	1016.5	533	https://v10-1.orthodb.org/?query=5475at4891	Proline-tRNA ligase, class IIa
5478at4891	Complete	9640	24183	26306	+	848.1	460	https://v10-1.orthodb.org/?query=5478at4891	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
5483at4891	Complete	9692	17010	19280	+	1052.6	590	https://v10-1.orthodb.org/?query=5483at4891	Dynamin, GTPase domain
5495at4891	Complete	9474	10967	13792	+	1149.7	768	https://v10-1.orthodb.org/?query=5495at4891	26S Proteasome non-ATPase regulatory subunit 1
5502at4891	Complete	9578	20150	24055	+	317.4	464	https://v10-1.orthodb.org/?query=5502at4891	WD40-repeat-containing domain
5523at4891	Complete	9556	3333	7874	+	643.4	810	https://v10-1.orthodb.org/?query=5523at4891	Zinc finger, RING-type
5530at4891	Complete	7806	793	2430	+	783.2	452	https://v10-1.orthodb.org/?query=5530at4891	GroEL-like apical domain superfamily
5534at4891	Fragmented	8782	64	1173	+	481.3	301	https://v10-1.orthodb.org/?query=5534at4891	Tetratricopeptide repeat
5536at4891	Complete	8112	1596	3683	+	837.1	502	https://v10-1.orthodb.org/?query=5536at4891	Glycoside hydrolase, family 13, N-terminal
5553at4891	Complete	9576	22533	24839	-	924.1	580	https://v10-1.orthodb.org/?query=5553at4891	DNA topoisomerase I
5557at4891	Missing
5563at4891	Complete	9004	7655	9439	+	754.4	478	https://v10-1.orthodb.org/?query=5563at4891	Phenylalanyl-tRNA synthetase, B3/B4
5569at4891	Complete	8832	6008	8527	+	537.6	622	https://v10-1.orthodb.org/?query=5569at4891	Exocyst complex component Sec10-like
5578at4891	Complete	8764	3152	5158	-	779.5	517	https://v10-1.orthodb.org/?query=5578at4891	RNA recognition motif domain
5587at4891	Complete	9726	38585	41473	+	945.9	746	https://v10-1.orthodb.org/?query=5587at4891	Peptidase M16, middle/third domain
5624at4891	Complete	9142	4819	7353	+	506.7	586	https://v10-1.orthodb.org/?query=5624at4891	Conserved oligomeric Golgi complex, subunit 4
5639at4891	Complete	9564	13732	17736	+	714.6	876	https://v10-1.orthodb.org/?query=5639at4891	Nucleoporin Pom152
5651at4891	Complete	9568	15025	17997	+	542.5	399	https://v10-1.orthodb.org/?query=5651at4891	Autophagy-related protein 9
5691at4891	Complete	7520	46	1596	-	976.8	443	https://v10-1.orthodb.org/?query=5691at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
5710at4891	Complete	9380	4481	6421	-	958.3	558	https://v10-1.orthodb.org/?query=5710at4891	Nucleolar GTP-binding protein 1
5741at4891	Complete	8514	2586	4580	+	1048.9	547	https://v10-1.orthodb.org/?query=5741at4891	Glycyl-tRNA synthetase
5746at4891	Complete	9510	18308	20845	-	529.6	490	https://v10-1.orthodb.org/?query=5746at4891	ATP-dependent helicase, C-terminal
5755at4891	Complete	8210	1177	4248	-	871.2	533	https://v10-1.orthodb.org/?query=5755at4891	STAS domain
5756at4891	Complete	8692	273	4568	-	508.3	499	https://v10-1.orthodb.org/?query=5756at4891	Ras guanine nucleotide exchange factor domain superfamily
5791at4891	Complete	9022	4985	7147	-	654.8	444	https://v10-1.orthodb.org/?query=5791at4891	Helicase, C-terminal
5815at4891	Complete	9660	23823	25799	+	583.4	532	https://v10-1.orthodb.org/?query=5815at4891	DnaJ domain
5823at4891	Complete	8900	4767	7310	-	753.0	520	https://v10-1.orthodb.org/?query=5823at4891	CCAAT-binding factor
5832at4891	Complete	9584	1159	3846	+	1065.9	690	https://v10-1.orthodb.org/?query=5832at4891	Short-chain dehydrogenase/reductase, conserved site
5844at4891	Complete	9712	21729	23771	+	588.9	478	https://v10-1.orthodb.org/?query=5844at4891	Helicase SMUBP-2/Hcs1-like
